symbol,series,stock_date,previous_close,open_price,high_price,low_price,last_traded_price,close_price,avg_price,total_trade_qty,turnover_in_lacs,no_of_trades,delivered_qty,delivered_percentage,52_week_high,52_week_high_date,52_week_low,52_week_low_date
CMSINFO,EQ,2024-10-01,598.2,603.0,605.05,583.05,593.6,591.4,590.88,388580,2296.04,21959, 207122,53.3,602.95,2024-09-30,344.1,2023-10-04
COALINDIA,EQ,2024-10-01,510.15,512.0,516.0,506.15,508.5,508.5,511.3,4743517,24253.44,105599, 2324435,49.0,543.55,2024-08-26,283.05,2023-10-09
COASTCORP,EQ,2024-10-01,247.3,253.8,253.8,245.1,245.15,246.34,248.18,22815,56.62,793, 14539,63.73,354.15,2024-01-12,208.5,2024-06-04
COFORGE,EQ,2024-10-01,7016.45,7000.0,7139.0,6980.05,7102.25,7126.45,7075.51,473715,33517.76,47425, 236566,49.94,7149.0,2024-09-27,4287.25,2024-05-09
COLPAL,EQ,2024-10-01,3804.5,3803.1,3829.7,3753.4,3809.8,3820.15,3791.9,473188,17942.83,37652, 289914,61.27,3890.0,2024-09-30,1969.15,2023-10-03
COMMOIETF,EQ,2024-10-01,98.77,98.76,99.6,98.0,98.55,98.67,98.52,1385626,1365.19,1542, 1349181,97.37,100.0,2024-09-25,60.5,2023-10-26
COMPUSOFT,EQ,2024-10-01,32.11,32.2,33.0,32.0,32.45,32.49,32.41,159788,51.79,1176, 95738,59.92,43.6,2023-11-29,19.6,2023-10-26
COMSYN,EQ,2024-10-01,63.12,63.26,68.49,62.04,65.85,65.72,66.18,261050,172.77,3921, 102421,39.23,111.8,2024-01-31,58.0,2024-06-04
CONCOR,EQ,2024-10-01,918.3,923.0,926.95,915.1,919.0,921.7,922.64,1205512,11122.48,34493, 737016,61.14,1180.0,2024-06-04,672.2,2023-11-01
CONCORDBIO,EQ,2024-10-01,2032.55,2035.35,2038.35,1962.25,1971.0,1979.8,1994.71,67646,1349.34,6028, 27998,41.39,2664.0,2024-09-20,1051.0,2023-10-04
CONFIPET,EQ,2024-10-01,86.28,86.95,87.79,83.67,84.47,84.26,85.03,1418773,1206.36,9093, 839068,59.14,120.0,2024-02-19,62.55,2024-06-04
CONS,EQ,2024-10-01,135.17,135.99,136.6,132.15,132.94,132.92,133.49,37449,49.99,811, 31818,84.96,155.7,2024-09-30,82.93,2023-10-26
CONSOFINVT,EQ,2024-10-01,219.85,218.0,221.99,211.0,212.12,213.01,214.07,31562,67.57,1091, 19627,62.19,346.95,2023-12-20,142.0,2023-10-03
CONSUMBEES,EQ,2024-10-01,141.81,143.2,143.2,140.81,141.81,141.51,141.23,316561,447.09,3044, 177983,56.22,148.05,2024-09-30,90.33,2023-10-26
CONSUMIETF,EQ,2024-10-01,131.64,131.64,131.64,131.0,131.64,131.46,131.21,37634,49.38,506, 16481,43.79,136.98,2024-09-30,83.66,2023-10-26
CONTROLPR,EQ,2024-10-01,839.65,839.65,844.9,825.0,842.0,839.9,834.12,15166,126.5,1593, 9661,63.7,1080.0,2024-01-20,735.55,2023-10-04
CORDSCABLE,EQ,2024-10-01,223.62,227.45,230.59,216.79,218.3,218.67,222.61,55284,123.06,904, 38283,69.25,278.0,2024-06-24,100.25,2023-10-25
COROMANDEL,EQ,2024-10-01,1674.65,1675.0,1735.0,1675.0,1730.0,1728.0,1708.82,536936,9175.25,31447, 232491,43.3,1789.0,2024-08-22,1019.05,2023-10-30
COSMOFIRST,EQ,2024-10-01,787.3,787.3,789.95,775.05,776.0,780.95,784.47,22747,178.44,1809, 14174,62.31,998.5,2024-08-23,451.5,2024-03-14
CPSEETF,EQ,2024-10-01,101.35,101.8,101.8,100.35,101.0,100.94,101.2,2038092,2062.56,19177, 1265090,62.07,106.6,2024-08-01,50.6,2023-10-06
CRAFTSMAN,EQ,2024-10-01,6474.6,6473.25,6618.95,6403.5,6507.0,6513.95,6525.19,39436,2573.27,13757, 9203,23.34,7121.25,2024-09-25,3782.05,2024-03-20
CREATIVE,EQ,2024-10-01,854.8,845.0,859.75,830.0,845.0,845.0,842.56,7745,65.26,864, 4051,52.3,994.7,2024-09-12,505.8,2023-10-26
CREATIVEYE,EQ,2024-10-01,5.86,6.01,6.13,5.82,5.99,5.98,6.01,50094,3.01,306, 47009,93.84,8.1,2024-06-04,3.55,2023-11-03
CREDITACC,EQ,2024-10-01,1197.6,1200.1,1207.5,1191.2,1196.0,1196.7,1198.28,81916,981.58,8857, 47037,57.42,1796.0,2023-12-14,1153.0,2024-08-16
CREST,EQ,2024-10-01,534.7,539.4,556.0,531.75,549.9,548.55,544.04,59386,323.08,2788, 28452,47.91,621.65,2024-09-23,222.1,2023-10-26
CRISIL,EQ,2024-10-01,4662.5,4688.0,4688.0,4612.55,4647.5,4644.5,4644.16,19767,918.01,6760, 12943,65.48,5268.5,2024-03-26,3660.7,2024-01-25
CROMPTON,EQ,2024-10-01,416.25,418.1,435.0,415.2,433.0,432.05,429.25,8536418,36642.82,121853, 4486945,52.56,484.0,2024-09-02,261.25,2024-03-22
CSBBANK,EQ,2024-10-01,313.35,313.95,315.2,312.0,312.55,314.0,313.79,192326,603.5,10978, 108719,56.53,422.25,2023-12-29,305.75,2024-09-30
CSLFINANCE,EQ,2024-10-01,427.95,430.1,437.25,428.0,431.0,432.2,432.74,15540,67.25,771, 10274,66.11,533.0,2024-07-29,305.65,2023-11-01
CUB,EQ,2024-10-01,163.93,164.75,165.57,162.62,164.0,163.9,164.03,2002516,3284.77,20310, 377179,18.84,176.82,2024-08-01,124.15,2023-10-04
CUBEXTUB,EQ,2024-10-01,99.36,101.35,103.0,99.46,101.0,100.86,101.12,39987,40.43,1477, 18537,46.36,127.55,2024-04-24,43.95,2023-10-10
CUMMINSIND,EQ,2024-10-01,3806.05,3820.0,3891.7,3794.05,3885.0,3875.85,3856.21,301686,11633.64,31824, 137687,45.64,4171.9,2024-06-25,1659.05,2023-11-01
CYBERMEDIA,EQ,2024-10-01,26.69,26.67,27.64,26.24,27.16,27.21,27.15,122845,33.35,1940, 46476,37.83,44.0,2024-02-06,16.0,2023-10-26
CYIENT,EQ,2024-10-01,1880.75,1866.05,1927.6,1866.0,1917.0,1914.3,1913.75,248319,4752.19,19623, 144343,58.13,2458.95,2023-12-22,1542.1,2023-10-26
CYIENTDLM,EQ,2024-10-01,669.0,677.0,715.0,673.4,709.65,710.5,700.38,617211,4322.83,35911, 230210,37.3,883.8,2024-02-26,580.6,2024-06-04
DABUR,EQ,2024-10-01,625.2,626.0,629.75,614.0,618.5,619.0,618.97,1095384,6780.06,42134, 522518,47.7,672.0,2024-09-17,489.2,2024-04-15
DALBHARAT,EQ,2024-10-01,1933.2,1930.0,1968.45,1930.0,1958.0,1956.55,1956.94,436878,8549.43,30669, 224525,51.39,2430.7,2023-12-14,1651.4,2024-06-04
DALMIASUG,EQ,2024-10-01,542.55,542.6,573.0,538.0,571.0,566.45,557.52,630100,3512.93,12891, 258056,40.95,560.0,2024-09-27,338.05,2024-03-28
DAMODARIND,EQ,2024-10-01,45.4,45.21,46.71,45.0,45.06,45.32,45.86,32939,15.11,1455, 9660,29.33,68.6,2024-02-05,41.1,2024-03-28
DANGEE,EQ,2024-10-01,7.87,8.14,8.85,8.01,8.14,8.19,8.24,851925,70.23,2892, 199247,23.39,13.45,2024-02-15,6.8,2024-08-16
DATAMATICS,EQ,2024-10-01,609.25,604.0,618.4,604.0,611.05,609.6,610.03,85055,518.86,4104, 36311,42.69,791.5,2023-12-05,450.0,2024-06-04
DATAPATTNS,EQ,2024-10-01,2315.7,2320.0,2351.5,2292.65,2308.0,2302.3,2313.5,325120,7521.67,41114, 149417,45.96,3655.0,2024-07-05,1735.0,2023-10-26
DAVANGERE,EQ,2024-10-01,6.99,6.99,7.02,6.89,6.95,6.95,6.95,3591322,249.48,6085, 1832721,51.03,11.5,2024-02-12,6.55,2024-08-27
DBCORP,EQ,2024-10-01,341.1,336.0,341.1,333.0,334.65,334.65,336.17,180739,607.59,5095, 97182,53.77,403.9,2024-07-16,235.8,2024-03-14
DBL,EQ,2024-10-01,528.0,531.6,540.35,528.3,531.0,530.0,534.06,245558,1311.42,12202, 89157,36.31,588.0,2024-08-28,286.25,2023-10-25
DBOL,EQ,2024-10-01,159.95,159.99,163.85,157.65,161.6,161.9,161.93,320526,519.04,3230, 183706,57.31,183.95,2023-10-04,112.4,2024-06-05
DBREALTY,EQ,2024-10-01,190.12,191.05,194.0,187.5,188.4,188.17,190.44,1671986,3184.06,11222, 1070832,64.05,284.9,2024-03-07,135.55,2023-10-25
DBSTOCKBRO,EQ,2024-10-01,47.23,47.9,48.7,46.16,46.54,46.45,47.26,23998,11.34,620, 11632,48.47,67.75,2024-05-03,26.55,2023-10-03
DCAL,EQ,2024-10-01,180.08,179.9,184.37,178.2,182.98,182.49,181.85,398215,724.16,10919, 150623,37.82,283.0,2024-03-05,133.0,2024-06-04
DCBBANK,EQ,2024-10-01,122.72,123.25,123.65,120.6,121.3,121.22,122.42,757508,927.37,7153, 384678,50.78,163.45,2024-01-08,109.9,2023-10-26
DCMSHRIRAM,EQ,2024-10-01,1035.35,1036.0,1066.95,1033.0,1055.0,1057.05,1049.77,47188,495.37,6215, 24503,51.93,1210.0,2024-09-02,832.4,2024-03-28
DCMSRIND,EQ,2024-10-01,199.87,201.85,204.9,200.6,203.6,202.09,202.66,124675,252.66,2382, 84046,67.41,242.5,2024-06-18,116.25,2023-10-26
DCW,EQ,2024-10-01,94.27,94.11,107.69,94.11,105.9,106.34,103.28,18124972,18720.15,59340, 5548008,30.61,105.39,2024-09-18,45.95,2024-03-14
DECCANCE,EQ,2024-10-01,598.3,604.9,655.45,601.1,625.15,633.25,628.98,48463,304.82,4180, 18232,37.62,735.0,2024-08-01,485.0,2023-11-20
DEEDEV,EQ,2024-10-01,282.0,282.8,288.05,280.5,280.5,281.25,283.79,179363,509.02,8521, 76071,42.41,400.0,2024-07-05,275.4,2024-09-30
DEEPAKFERT,EQ,2024-10-01,1066.75,1074.0,1134.2,1070.0,1109.0,1110.4,1106.29,3008033,33277.43,100763, 568464,18.9,1124.0,2024-08-26,450.0,2024-03-13
DEEPAKNTR,EQ,2024-10-01,2907.1,2909.4,2975.0,2901.05,2960.0,2956.9,2947.4,413474,12186.73,33409, 140056,33.87,3169.0,2024-08-01,1921.85,2023-10-26
DEEPINDS,EQ,2024-10-01,435.2,435.0,448.85,432.0,437.55,438.9,440.01,74279,326.84,2303, 40088,53.97,476.6,2024-09-09,227.05,2024-02-13
DELHIVERY,EQ,2024-10-01,425.0,425.0,428.45,418.0,419.2,419.35,424.01,2232403,9465.55,33185, 1793129,80.32,488.0,2024-02-05,354.2,2023-12-15
DELTACORP,EQ,2024-10-01,129.89,130.2,131.6,128.3,128.84,128.48,129.5,1207227,1563.31,9474, 597933,49.53,159.8,2024-01-02,104.45,2024-06-04
DELTAMAGNT,EQ,2024-10-01,96.7,96.42,98.9,95.1,95.72,96.1,96.74,8789,8.5,680, 4578,52.09,132.75,2024-03-04,78.35,2023-10-26
DEN,EQ,2024-10-01,52.8,52.45,55.43,52.45,54.76,54.87,54.53,3343647,1823.34,14603, 1422892,42.56,69.4,2024-01-10,42.45,2023-10-26
DENORA,EQ,2024-10-01,1521.25,1526.6,1563.0,1503.9,1537.55,1537.8,1536.59,8609,132.29,1313, 4569,53.07,2025.0,2024-07-12,1293.2,2024-01-24
DEVIT,EQ,2024-10-01,152.18,154.8,161.97,151.32,157.89,157.94,158.32,790954,1252.26,8481, 346338,43.79,174.75,2023-12-27,94.0,2024-03-14
DEVYANI,EQ,2024-10-01,195.76,196.3,197.99,192.02,192.64,192.93,194.4,1156194,2247.63,23502, 521755,45.13,223.0,2023-10-06,142.25,2024-03-13
DHAMPURSUG,EQ,2024-10-01,228.23,227.8,234.0,226.73,229.9,228.53,230.39,1556414,3585.76,20832, 490522,31.52,308.45,2023-10-03,191.1,2024-06-04
DHANBANK,EQ,2024-10-01,37.76,37.76,37.85,37.46,37.5,37.52,37.61,349520,131.44,1912, 250706,71.73,59.0,2024-01-31,26.25,2023-10-23
DHANI,EQ,2024-10-01,52.26,52.4,54.1,52.35,53.2,53.07,53.41,2712062,1448.47,12327, 1097912,40.48,63.0,2024-08-27,33.25,2024-03-13
DHANUKA,EQ,2024-10-01,1546.45,1571.5,1580.0,1553.15,1574.8,1571.6,1570.41,30995,486.75,5492, 17703,57.12,1925.8,2024-08-05,764.6,2023-11-02
DHARMAJ,EQ,2024-10-01,339.8,338.1,340.0,330.8,336.6,338.2,336.42,26645,89.64,1045, 15293,57.4,389.65,2024-08-28,196.95,2024-03-13
DHUNINV,EQ,2024-10-01,2355.65,2374.4,2459.0,2340.0,2418.0,2424.1,2418.67,4135,100.01,1081, 2252,54.46,2668.5,2024-09-16,738.0,2023-10-09
DIACABS,EQ,2024-10-01,1395.25,1415.0,1445.0,1402.0,1432.0,1433.95,1424.56,14582,207.73,680, 13031,89.36,1645.0,2024-08-02,35.9,2023-10-03
DIAMINESQ,EQ,2024-10-01,549.3,545.2,567.2,545.2,565.0,562.25,558.83,8923,49.86,1177, 3565,39.95,693.4,2024-07-03,446.1,2023-11-20
DIAMONDYD,EQ,2024-10-01,1056.5,1061.0,1104.4,1035.45,1069.9,1073.5,1073.57,544632,5847.03,17468, 153608,28.2,1450.0,2024-01-18,746.7,2024-06-04
DIL,EQ,2024-10-01,5.94,5.94,6.0,5.9,5.94,5.92,5.95,398348,23.69,1023, 246462,61.87,11.85,2023-12-13,5.6,2024-09-09
DISHTV,EQ,2024-10-01,14.26,14.27,15.19,14.24,15.02,14.95,14.89,40192448,5985.82,31317, 14119776,35.13,26.05,2024-02-20,12.85,2024-06-04
DIVGIITTS,EQ,2024-10-01,587.15,586.3,617.05,585.0,601.0,602.8,602.4,39544,238.21,2035, 24961,63.12,1150.0,2023-10-13,573.15,2024-09-09
DIVISLAB,EQ,2024-10-01,5443.35,5440.55,5464.05,5362.75,5434.6,5423.8,5402.8,686142,37070.9,44710, 462254,67.37,5582.95,2024-09-23,3295.3,2023-11-06
DIVOPPBEES,EQ,2024-10-01,88.77,89.0,89.6,88.62,88.94,88.96,88.93,55016,48.93,1548, 35591,64.69,99.0,2024-09-04,54.95,2023-11-02
DIXON,EQ,2024-10-01,13802.95,13855.0,14265.0,13830.0,14190.8,14195.8,14143.45,404313,57183.82,64021, 90106,22.29,14498.0,2024-09-24,5028.0,2023-10-09
DLF,EQ,2024-10-01,895.15,896.8,916.1,895.3,912.55,913.75,906.35,1899090,17212.34,45920, 541914,28.54,967.6,2024-04-01,513.5,2023-10-26
DLINKINDIA,EQ,2024-10-01,624.65,624.0,637.55,620.35,629.6,630.2,630.23,94710,596.89,4188, 38507,40.66,728.8,2024-09-16,255.1,2024-03-13
DMART,EQ,2024-10-01,5096.3,5095.0,5138.0,4936.1,4959.0,4954.35,4989.19,562718,28075.06,78725, 376272,66.87,5484.85,2024-09-24,3616.0,2023-10-03
DMCC,EQ,2024-10-01,267.05,268.5,275.0,267.8,275.0,274.65,271.92,4542,12.35,401, 2933,64.58,380.0,2024-04-22,245.25,2024-03-13
DODLA,EQ,2024-10-01,1162.3,1163.0,1184.15,1160.0,1183.0,1173.8,1174.33,26491,311.09,3058, 18744,70.76,1346.1,2024-07-22,651.25,2023-10-23
DOLATALGO,EQ,2024-10-01,141.52,143.0,148.78,142.2,144.0,144.16,145.75,690790,1006.85,7600, 366462,53.05,186.5,2024-09-11,47.0,2023-10-03
DOLLAR,EQ,2024-10-01,505.9,508.0,539.35,506.8,537.1,533.35,527.57,250758,1322.93,4456, 149656,59.68,659.95,2024-05-22,385.25,2023-10-26
DOMS,EQ,2024-10-01,2700.5,2713.4,2713.4,2631.5,2650.0,2647.95,2667.36,32487,866.54,6401, 12837,39.51,2975.0,2024-09-17,1225.6,2023-12-21
DPABHUSHAN,EQ,2024-10-01,1642.55,1644.95,1672.45,1633.6,1658.7,1651.9,1652.29,49746,821.95,4139, 9595,19.29,1774.45,2024-09-25,515.55,2023-10-26
DPSCLTD,EQ,2024-10-01,19.82,19.85,20.5,19.7,19.75,19.86,20.02,1244495,249.16,3971, 619109,49.75,28.05,2024-01-30,14.0,2023-10-26
DPWIRES,EQ,2024-10-01,410.35,414.95,414.95,404.0,406.25,406.2,406.43,23407,95.13,2229, 9017,38.52,681.45,2023-11-17,385.05,2024-09-10
DREAMFOLKS,EQ,2024-10-01,458.9,460.9,468.0,459.8,466.05,464.85,463.6,107519,498.46,8662, 42014,39.08,582.0,2024-01-05,433.1,2024-08-19
DRREDDY,EQ,2024-10-01,6751.6,6751.6,6785.4,6678.05,6750.85,6749.1,6722.76,347618,23369.53,32070, 222056,63.88,7107.45,2024-08-21,5205.55,2023-10-30
DSSL,EQ,2024-10-01,1391.4,1391.5,1407.95,1367.05,1398.0,1387.0,1394.23,16311,227.41,1818, 7991,48.99,1736.9,2024-08-26,592.95,2023-11-30
DTIL,EQ,2024-10-01,260.45,258.1,280.15,258.1,271.8,272.6,274.62,189530,520.49,6544, 61740,32.58,290.9,2024-08-12,174.9,2024-06-04
DVL,EQ,2024-10-01,501.3,508.9,512.95,500.3,505.1,505.9,507.47,43755,222.04,1436, 18771,42.9,558.7,2024-01-31,256.0,2023-10-09
DWARKESH,EQ,2024-10-01,77.25,77.5,80.34,77.2,78.66,78.55,79.02,4868254,3847.04,25473, 2154632,44.26,105.1,2023-10-04,62.0,2024-06-04
DYCL,EQ,2024-10-01,532.5,522.9,547.5,521.45,543.5,542.2,538.21,17727,95.41,1016, 9358,52.79,680.0,2024-06-12,337.55,2024-03-14
DYNAMATECH,EQ,2024-10-01,7966.55,8000.0,8195.0,7881.05,8125.0,8109.85,8059.97,18490,1490.29,6290, 5882,31.81,9082.9,2024-04-08,3775.05,2023-10-26
EASEMYTRIP,EQ,2024-10-01,34.02,34.1,34.6,33.91,34.04,34.0,34.19,36576235,12506.66,103069, 9314652,25.47,54.0,2024-02-09,32.78,2024-09-25
EBANKNIFTY,EQ,2024-10-01,53.51,54.85,54.85,52.77,53.34,53.09,53.11,9713,5.16,79, 8665,89.21,56.38,2024-09-30,51.5,2024-09-17
EBBETF0425,EQ,2024-10-01,1239.01,1240.0,1243.4,1239.99,1242.25,1241.12,1240.27,20656,256.19,142, 20524,99.36,1392.5,2024-07-18,1121.5,2023-10-06
EBBETF0430,EQ,2024-10-01,1417.78,1429.0,1429.0,1416.5,1417.65,1421.82,1417.61,88553,1255.34,649, 87468,98.77,1459.9,2024-09-27,1258.35,2023-10-20
EBBETF0431,EQ,2024-10-01,1271.36,1274.34,1285.0,1271.52,1284.68,1276.11,1274.01,5798,73.87,109, 5064,87.34,1295.0,2024-09-18,1153.86,2023-10-09
EBBETF0433,EQ,2024-10-01,1162.68,1162.68,1175.0,1162.25,1163.15,1166.51,1165.94,2918,34.02,53, 1952,66.9,1262.6,2023-10-10,858.69,2024-01-04
ECLERX,EQ,2024-10-01,3008.05,3008.0,3099.0,2995.0,3077.2,3079.2,3060.6,207288,6344.25,22490, 67574,32.6,3118.0,2024-09-25,1798.25,2023-10-03
ECOSMOBLTY,EQ,2024-10-01,452.65,456.4,479.9,452.7,471.7,470.65,464.52,600590,2789.84,18236, 121188,20.18,593.7,2024-09-17,380.0,2024-09-04
EDELWEISS,EQ,2024-10-01,142.05,142.9,143.95,136.15,141.0,140.83,140.85,5709002,8040.93,38898, 2410872,42.23,145.53,2024-09-30,59.35,2023-10-26
EGOLD,EQ,2024-10-01,77.05,77.25,78.3,76.5,77.0,77.0,76.98,71357,54.93,69, 68025,95.33,78.3,2024-09-27,53.1,2024-02-01
EICHERMOT,EQ,2024-10-01,5026.25,5026.3,5045.95,4952.0,4977.4,4972.65,4977.82,449002,22350.5,54231, 231913,51.65,5105.0,2024-09-27,3275.0,2023-11-01
EIDPARRY,EQ,2024-10-01,857.75,859.75,875.5,852.55,870.0,869.15,868.21,700351,6080.51,36310, 260932,37.26,875.0,2024-08-30,452.7,2023-10-26
EIHAHOTELS,EQ,2024-10-01,391.05,393.9,399.1,389.75,399.0,396.4,394.18,28471,112.23,1693, 9993,35.1,543.95,2024-08-13,206.9,2023-10-26
EIHOTEL,EQ,2024-10-01,378.4,378.4,383.85,373.5,381.1,381.5,378.86,565615,2142.91,15870, 237596,42.01,502.2,2024-04-10,205.55,2023-10-26
EKC,EQ,2024-10-01,193.28,194.64,205.45,193.28,203.88,203.83,201.48,2124850,4281.18,31030, 662909,31.2,217.43,2024-09-18,108.35,2023-10-26
ELDEHSG,EQ,2024-10-01,912.95,917.8,932.5,897.7,901.0,908.25,915.9,2294,21.01,239, 1225,53.4,1175.0,2024-04-22,670.35,2023-10-26
ELECON,EQ,2024-10-01,700.05,705.0,719.8,690.3,695.8,696.45,705.83,608290,4293.49,28875, 189055,31.08,716.75,2024-07-19,356.63,2023-10-26
ELECTCAST,EQ,2024-10-01,211.46,212.6,216.0,212.29,213.0,212.77,213.64,708368,1513.38,9520, 367171,51.83,236.6,2024-09-13,70.55,2023-10-03
ELGIEQUIP,EQ,2024-10-01,679.7,672.0,684.0,672.0,678.0,678.2,679.09,124996,848.83,10672, 44438,35.55,798.95,2024-06-24,466.8,2023-10-26
ELIN,EQ,2024-10-01,233.32,232.65,244.6,232.65,243.5,243.22,240.37,247482,594.87,6371, 85543,34.57,282.0,2024-09-16,129.3,2024-03-13
EMAMILTD,EQ,2024-10-01,766.2,761.0,768.45,747.55,752.0,753.65,756.83,469816,3555.72,46165, 233277,49.65,860.0,2024-09-06,417.1,2024-03-15
EMAMIPAP,EQ,2024-10-01,114.92,115.0,116.46,114.51,114.99,114.99,115.22,66668,76.81,1001, 53329,79.99,151.9,2024-07-08,100.55,2024-06-04
EMBDL,EQ,2024-10-01,127.25,127.45,128.85,125.8,126.75,126.51,127.02,3075691,3906.85,18029, 1203231,39.12,164.36,2024-06-24,69.0,2023-10-26
EMCURE,EQ,2024-10-01,1469.4,1468.85,1509.85,1451.35,1497.9,1495.5,1489.11,91225,1358.44,8251, 60256,66.05,1580.0,2024-09-18,1225.0,2024-08-13
EMIL,EQ,2024-10-01,206.56,207.5,214.75,206.8,214.0,214.31,212.05,641587,1360.46,8240, 335726,52.33,262.0,2024-07-09,134.05,2023-10-04
EMMBI,EQ,2024-10-01,129.52,130.0,134.99,129.32,134.1,134.42,133.24,48693,64.88,1271, 26060,53.52,157.0,2024-09-16,87.55,2024-03-14
EMSLIMITED,EQ,2024-10-01,756.15,759.9,764.9,745.0,748.0,748.6,755.51,175726,1327.62,6400, 105804,60.21,935.0,2024-08-13,267.5,2023-10-03
EMUDHRA,EQ,2024-10-01,880.0,882.0,884.8,869.75,870.0,874.5,876.07,84571,740.9,7738, 32457,38.38,927.7,2024-07-29,415.0,2024-01-10
ENDURANCE,EQ,2024-10-01,2400.75,2400.8,2418.7,2380.0,2388.4,2396.05,2397.71,337540,8093.23,17347, 278497,82.51,3061.3,2024-06-14,1540.05,2023-10-09
ENGINERSIN,EQ,2024-10-01,211.71,211.0,213.2,207.8,209.69,209.43,209.6,2807881,5885.38,37428, 1207221,42.99,303.9,2024-07-12,116.45,2023-10-26
ENIL,EQ,2024-10-01,230.29,228.2,236.25,220.2,222.0,221.15,228.55,106530,243.47,2677, 50361,47.27,358.8,2024-02-27,158.0,2023-10-03
ENTERO,EQ,2024-10-01,1365.7,1370.0,1399.0,1342.05,1365.0,1376.05,1363.09,130804,1782.98,13977, 89522,68.44,1510.9,2024-09-11,970.0,2024-03-28
EPACK,EQ,2024-10-01,392.2,395.0,419.0,389.05,415.0,413.95,404.81,1953126,7906.4,20656, 897495,45.95,409.7,2024-09-23,150.6,2024-03-28
EPIGRAL,EQ,2024-10-01,2286.25,2291.5,2336.0,2238.75,2297.2,2301.0,2297.38,118768,2728.55,16737, 37243,31.36,2367.0,2024-09-24,872.1,2023-10-26
EPL,EQ,2024-10-01,259.46,259.0,271.7,256.6,265.5,265.55,267.47,5172608,13835.36,71347, 2318804,44.83,269.0,2024-09-09,169.6,2024-06-05
EQUAL50ADD,EQ,2024-10-01,343.39,344.59,346.38,341.56,343.47,343.21,342.8,5170,17.72,220, 4188,81.01,351.28,2024-09-24,228.35,2023-10-27
EQUITASBNK,EQ,2024-10-01,77.21,77.39,78.25,76.55,76.99,77.09,77.54,5366831,4161.6,32907, 3537924,65.92,116.5,2024-01-12,74.6,2024-08-14
ERIS,EQ,2024-10-01,1332.7,1332.7,1368.4,1311.75,1322.0,1324.25,1342.99,208988,2806.69,23917, 66545,31.84,1522.05,2024-09-06,804.0,2023-10-26
EROSMEDIA,EQ,2024-10-01,20.88,21.44,24.6,20.75,22.79,22.79,23.31,17693919,4125.18,43004, 5450417,30.8,29.4,2024-02-08,17.0,2024-06-04
ESABINDIA,EQ,2024-10-01,6181.75,6212.7,6298.0,6170.0,6270.0,6262.65,6253.75,2200,137.58,868, 1439,65.41,6999.0,2024-07-18,4620.0,2024-03-15
ESAFSFB,EQ,2024-10-01,45.18,45.7,46.05,44.0,44.9,44.53,45.01,1586127,713.85,9381, 989128,62.36,82.4,2024-02-08,44.94,2024-09-26
ESCORTS,EQ,2024-10-01,4268.8,4268.8,4340.95,4156.1,4215.0,4209.2,4223.83,262102,11070.75,32466, 108248,41.3,4420.0,2024-09-27,2648.4,2024-02-09
ESG,EQ,2024-10-01,43.81,43.96,44.4,43.7,43.85,43.81,43.76,105251,46.05,271, 77617,73.74,44.74,2024-09-30,30.94,2023-10-26
ESILVER,EQ,2024-10-01,92.19,91.21,91.89,91.2,91.5,91.74,91.73,51454,47.2,55, 50305,97.77,97.97,2024-05-22,70.71,2024-02-14
ESSENTIA,EQ,2024-10-01,3.8,3.83,3.85,3.78,3.8,3.8,3.81,4008679,152.87,5630, 3071273,76.62,7.62,2024-01-17,2.7,2023-12-19
ESTER,EQ,2024-10-01,156.8,153.0,155.5,150.6,151.37,151.45,152.0,511266,777.11,5813, 272454,53.29,178.0,2024-09-19,81.9,2023-11-23
ETHOSLTD,EQ,2024-10-01,3442.3,3469.7,3508.45,3370.0,3409.9,3389.9,3409.9,38372,1308.45,8243, 19036,49.61,3524.95,2024-09-13,1551.05,2023-10-23
EUREKAFORB,EQ,2024-10-01,568.1,569.75,580.0,565.55,575.1,577.9,573.87,354572,2034.79,13059, 238643,67.3,577.0,2024-09-24,493.25,2024-09-11
EUROTEXIND,EQ,2024-10-01,16.32,16.32,17.13,15.55,17.13,17.13,17.01,12370,2.1,170, 11626,93.99,22.05,2024-03-12,10.15,2023-10-31
EVEREADY,EQ,2024-10-01,458.6,459.2,465.0,457.1,457.1,460.35,462.09,144626,668.31,10259, 55522,38.39,505.0,2024-08-22,295.05,2024-06-04
EVERESTIND,EQ,2024-10-01,1044.4,1048.0,1060.55,1016.05,1046.0,1043.25,1037.93,12846,133.33,1523, 7476,58.2,1450.95,2023-12-29,935.8,2024-06-05
EVINDIA,EQ,2024-10-01,35.11,35.42,35.5,34.76,35.15,35.07,35.11,339297,119.11,3749, 288130,84.92,36.0,2024-09-30,31.0,2024-08-06
EXCEL,EQ,2024-10-01,0.75,0.75,0.77,0.74,0.75,0.75,0.76,8199826,62.1,5029, 3744068,45.66,0.95,2024-06-07,0.3,2023-12-05
EXCELINDUS,EQ,2024-10-01,1516.65,1528.8,1538.0,1506.75,1524.4,1517.15,1520.79,11451,174.15,2000, 6760,59.03,1649.95,2024-09-11,699.8,2024-03-28
EXIDEIND,EQ,2024-10-01,502.55,507.5,515.65,504.25,510.0,511.55,510.11,6585977,33595.45,91294, 2186396,33.2,620.35,2024-06-25,241.7,2023-10-26
EXPLEOSOL,EQ,2024-10-01,1294.1,1302.75,1315.0,1291.2,1295.0,1295.25,1296.68,11558,149.87,1050, 6564,56.79,1523.65,2024-02-08,1145.9,2024-06-04
