symbol,series,stock_date,previous_close,open_price,high_price,low_price,last_traded_price,close_price,avg_price,total_trade_qty,turnover_in_lacs,no_of_trades,delivered_qty,delivered_percentage,52_week_high,52_week_high_date,52_week_low,52_week_low_date
HDFCPSUBK,EQ,2024-10-04,67.82,68.29,68.58,66.11,67.78,67.83,67.71,34200,23.16,294, 22451,65.65,81.65,2024-06-03,65.4,2024-02-13
HDFCPVTBAN,EQ,2024-10-04,26.53,26.7,27.32,25.99,26.05,26.06,26.14,357247,93.39,1063, 318925,89.27,28.47,2024-02-02,22.06,2023-10-26
HDFCQUAL,EQ,2024-10-04,64.09,64.65,64.68,62.11,63.9,62.71,62.83,27711,17.41,533, 22972,82.9,65.7,2024-09-30,43.15,2023-11-02
HDFCSENSEX,EQ,2024-10-04,92.35,93.1,93.8,90.48,92.5,92.31,91.8,66825,61.34,1049, 53723,80.39,100.0,2024-09-19,69.51,2023-10-26
HDFCSILVER,EQ,2024-10-04,88.63,90.4,90.4,89.58,89.99,89.99,89.99,789245,710.24,2127, 606112,76.8,93.05,2024-05-29,67.0,2023-10-05
HDFCSML250,EQ,2024-10-04,184.17,184.98,184.99,180.5,183.4,183.0,182.49,780542,1424.41,18837, 554272,71.01,189.95,2024-09-19,115.0,2023-10-26
HDFCVALUE,EQ,2024-10-04,148.59,151.6,153.0,146.18,149.23,148.97,148.81,15274,22.73,210, 9081,59.45,155.7,2024-09-27,101.0,2023-11-01
HEADSUP,EQ,2024-10-04,14.25,14.0,14.54,13.55,13.55,13.67,14.0,81558,11.42,327, 55594,68.16,22.5,2024-01-30,10.95,2024-06-04
HEALTHADD,EQ,2024-10-04,147.47,147.18,147.69,144.67,146.0,146.2,146.13,1193,1.74,33, 662,55.49,149.9,2024-09-27,114.9,2024-03-20
HEALTHIETF,EQ,2024-10-04,149.52,150.89,150.89,147.51,148.5,148.09,148.43,112060,166.33,1174, 78702,70.23,155.9,2024-09-30,92.14,2023-10-27
HEALTHY,EQ,2024-10-04,15.02,15.02,15.34,14.66,14.99,15.14,15.0,363310,54.51,3177, 245804,67.66,15.59,2024-09-23,8.27,2023-10-25
HECPROJECT,EQ,2024-10-04,102.39,105.95,105.95,100.82,102.1,102.59,102.9,8754,9.01,371, 4748,54.24,138.42,2024-07-15,44.95,2023-10-26
HEG,EQ,2024-10-04,2400.75,2419.0,2440.0,2342.2,2357.0,2355.45,2375.9,201170,4779.59,24362, 58307,28.98,2743.0,2024-05-22,1461.9,2023-10-26
HEIDELBERG,EQ,2024-10-04,219.37,219.37,221.77,217.01,219.0,218.77,219.39,190717,418.41,6971, 82876,43.45,247.0,2024-01-31,183.5,2023-10-26
HEMIPROP,EQ,2024-10-04,192.71,190.85,194.0,187.5,188.52,188.15,190.27,716131,1362.59,13394, 389187,54.35,264.95,2024-02-05,109.6,2023-10-09
HERANBA,EQ,2024-10-04,477.45,480.0,483.0,456.8,462.25,461.55,469.86,114206,536.61,3885, 64799,56.74,531.75,2024-09-18,280.4,2024-06-05
HERCULES,EQ,2024-10-04,642.05,643.0,649.0,610.0,619.0,615.4,627.64,280647,1761.45,10401, 119306,42.51,656.0,2024-07-15,285.9,2023-10-26
HERITGFOOD,EQ,2024-10-04,613.15,613.0,623.7,582.5,607.0,605.75,607.08,669712,4065.66,13189, 386783,57.75,727.35,2024-06-10,209.3,2023-10-26
HEROMOTOCO,EQ,2024-10-04,5662.75,5647.05,5649.95,5484.0,5544.0,5520.85,5548.55,943922,52373.96,130886, 481155,50.97,6246.25,2024-09-24,2923.95,2023-10-09
HESTERBIO,EQ,2024-10-04,2388.6,2412.5,2437.05,2328.6,2340.0,2342.85,2383.39,3250,77.46,784, 1910,58.77,3379.0,2024-07-26,1292.85,2024-03-14
HEUBACHIND,EQ,2024-10-04,560.4,575.0,636.8,570.75,615.0,599.35,613.92,2127042,13058.4,48390, 408884,19.22,654.9,2024-01-03,354.0,2024-06-04
HFCL,EQ,2024-10-04,141.26,141.35,143.8,137.34,140.8,139.83,140.78,29172729,41069.17,109356, 7256897,24.88,171.0,2024-09-23,61.5,2023-10-26
HGINFRA,EQ,2024-10-04,1489.1,1497.9,1513.15,1465.6,1485.0,1493.6,1492.04,150774,2249.6,21478, 45064,29.89,1879.9,2024-07-16,805.1,2023-12-27
HGS,EQ,2024-10-04,800.15,799.1,807.0,781.55,795.0,792.2,795.82,29777,236.97,2473, 14427,48.45,1040.0,2023-11-30,718.8,2024-03-27
HIKAL,EQ,2024-10-04,366.85,366.85,369.95,352.7,360.0,359.1,361.73,299169,1082.18,18375, 118850,39.73,410.9,2024-09-18,250.1,2023-11-02
HIL,EQ,2024-10-04,2934.1,2934.1,3000.0,2880.0,2949.0,2946.8,2958.01,10901,322.45,2215, 5491,50.37,3171.15,2024-07-18,2345.65,2024-06-04
HILTON,EQ,2024-10-04,82.77,83.4,83.69,81.53,83.2,82.27,82.47,124080,102.33,1497, 61753,49.77,164.35,2024-03-04,77.91,2024-07-03
HIMATSEIDE,EQ,2024-10-04,146.31,147.0,147.9,139.16,140.65,141.32,143.34,1233763,1768.45,10556, 620072,50.26,187.95,2023-12-14,114.5,2024-03-13
HINDALCO,EQ,2024-10-04,747.1,742.65,757.55,740.05,747.05,747.9,748.52,4624509,34615.23,105560, 2232760,48.28,772.65,2024-10-03,448.75,2023-10-26
HINDCOMPOS,EQ,2024-10-04,562.25,563.0,568.0,543.0,555.25,548.6,555.63,10298,57.22,833, 5197,50.47,670.0,2024-08-20,375.0,2024-03-14
HINDCON,EQ,2024-10-04,49.35,51.0,51.0,49.05,49.31,49.9,50.13,132597,66.48,2328, 58141,43.85,69.7,2023-12-26,23.35,2023-10-26
HINDCOPPER,EQ,2024-10-04,337.75,335.0,337.7,323.3,330.0,330.35,332.15,5696244,18920.28,63157, 1539033,27.02,415.8,2024-05-22,135.65,2023-10-26
HINDOILEXP,EQ,2024-10-04,235.15,238.0,246.5,236.0,237.6,237.37,242.56,3451723,8372.64,51124, 836855,24.24,293.55,2024-08-02,155.4,2023-10-26
HINDPETRO,EQ,2024-10-04,415.05,407.0,413.75,395.1,406.5,406.9,405.3,12354340,50072.67,110879, 3512791,28.43,457.15,2024-09-05,159.47,2023-10-26
HINDUNILVR,EQ,2024-10-04,2893.35,2891.0,2914.0,2817.05,2843.1,2848.75,2867.35,2456486,70435.99,169373, 1178582,47.98,3035.0,2024-09-23,2172.05,2024-04-16
HINDWAREAP,EQ,2024-10-04,309.0,308.1,312.7,300.2,303.0,302.1,305.29,192896,588.9,9302, 119100,61.74,555.95,2023-10-04,305.65,2024-10-03
HINDZINC,EQ,2024-10-04,522.9,523.15,526.65,509.85,518.1,517.25,518.78,1877538,9740.31,33719, 929695,49.52,807.7,2024-05-22,284.6,2024-03-15
HIRECT,EQ,2024-10-04,897.95,906.95,907.0,871.0,876.05,876.9,892.08,16791,149.79,1536, 8099,48.23,1012.6,2024-08-26,333.0,2023-10-05
HISARMETAL,EQ,2024-10-04,194.29,192.8,200.96,190.36,193.8,192.67,195.7,30890,60.45,2152, 8416,27.25,234.4,2023-11-17,154.0,2023-10-26
HITECH,EQ,2024-10-04,187.99,193.0,198.0,183.52,190.9,189.75,192.04,2025259,3889.36,28390, 660136,32.6,210.85,2024-09-23,79.45,2023-10-04
HITECHCORP,EQ,2024-10-04,271.1,272.45,278.9,264.2,269.0,268.0,272.9,31462,85.86,1518, 15879,50.47,309.0,2023-11-06,179.9,2024-06-04
HLEGLAS,EQ,2024-10-04,398.35,402.4,404.45,397.0,400.0,399.0,400.21,33655,134.69,2050, 18794,55.84,577.8,2024-01-15,396.8,2024-09-23
HLVLTD,EQ,2024-10-04,17.3,17.3,17.59,16.7,16.82,16.8,17.11,1919355,328.42,5469, 1129969,58.87,42.0,2024-02-07,17.11,2024-10-03
HMAAGRO,EQ,2024-10-04,47.12,47.0,48.5,46.7,47.2,47.76,47.48,228949,108.71,2202, 117678,51.4,84.05,2023-12-29,46.1,2024-09-27
HMVL,EQ,2024-10-04,92.77,92.1,96.9,89.3,90.0,91.39,93.77,210675,197.56,2623, 98570,46.79,127.95,2024-03-27,68.5,2023-10-04
HNDFDS,EQ,2024-10-04,638.1,635.0,648.0,615.05,635.0,634.4,637.44,144477,920.95,5777, 85119,58.92,686.4,2024-09-30,467.0,2024-03-27
HNGSNGBEES,EQ,2024-10-04,389.08,390.54,390.54,387.0,390.54,390.52,390.5,301285,1176.53,3825, 276477,91.77,390.75,2024-10-03,205.0,2024-04-29
HOMEFIRST,EQ,2024-10-04,1182.05,1175.0,1265.0,1171.3,1240.0,1247.85,1245.1,2539961,31625.03,105560, 311294,12.26,1369.6,2024-09-24,776.65,2024-06-04
HONASA,EQ,2024-10-04,447.2,444.0,455.0,425.0,425.0,427.2,433.29,1765666,7650.46,57784, 593142,33.59,547.0,2024-09-10,256.3,2023-11-10
HONAUT,EQ,2024-10-04,48587.35,48644.95,48869.6,47600.0,48264.85,48223.0,48076.73,4130,1985.57,2262, 1361,32.95,59994.0,2024-06-26,34977.7,2023-12-21
HONDAPOWER,EQ,2024-10-04,4001.6,4008.75,4090.0,3836.15,4033.5,4030.35,3992.96,12328,492.25,3021, 4369,35.44,4245.0,2024-07-05,2156.0,2024-03-19
HPAL,EQ,2024-10-04,90.53,90.45,91.16,89.0,90.2,89.76,89.92,254212,228.58,3748, 165776,65.21,131.0,2024-02-06,85.21,2023-10-26
HPIL,EQ,2024-10-04,147.13,147.01,151.9,147.01,148.1,149.18,149.03,804,1.2,57, 420,52.24,210.6,2024-01-30,97.1,2023-11-28
HPL,EQ,2024-10-04,547.2,547.9,573.0,540.0,553.0,552.6,559.49,221243,1237.84,10059, 103786,46.91,694.0,2024-08-22,179.0,2023-10-26
HSCL,EQ,2024-10-04,644.35,644.35,652.0,621.0,633.0,634.65,638.95,2484114,15872.22,43092, 633971,25.52,688.7,2024-09-18,224.0,2023-10-26
HTMEDIA,EQ,2024-10-04,25.38,25.16,25.45,24.32,24.89,24.64,25.08,439576,110.24,1919, 259175,58.96,36.9,2024-02-02,22.35,2024-06-05
HUDCO,EQ,2024-10-04,228.48,228.0,230.9,220.0,223.92,224.33,225.6,4954299,11176.87,74720, 1790852,36.15,353.7,2024-07-12,70.5,2023-10-25
HUHTAMAKI,EQ,2024-10-04,380.9,380.15,383.9,371.75,377.0,374.8,376.85,60284,227.18,3128, 24043,39.88,451.85,2024-08-12,251.05,2023-10-04
ICEMAKE,EQ,2024-10-04,731.55,733.25,750.0,702.45,710.05,708.25,725.91,53917,391.39,4305, 20636,38.27,959.95,2024-08-05,434.05,2024-03-14
ICICIB22,EQ,2024-10-04,117.86,119.95,119.95,116.1,117.12,116.93,117.23,1486098,1742.11,7882, 1274747,85.78,124.0,2024-10-03,71.55,2023-10-30
ICICIBANK,EQ,2024-10-04,1256.35,1247.1,1264.4,1236.2,1240.95,1239.75,1248.43,13488887,168398.83,326830, 6370212,47.23,1362.35,2024-09-20,899.0,2023-10-26
ICICIGI,EQ,2024-10-04,2135.2,2140.0,2159.95,2116.9,2125.0,2126.6,2136.08,470353,10047.12,43474, 284698,60.53,2301.9,2024-09-23,1286.0,2023-10-04
ICICIPRULI,EQ,2024-10-04,757.45,757.45,770.65,751.75,759.0,755.75,760.18,1002583,7621.41,36578, 511977,51.07,796.8,2024-10-01,463.45,2024-01-18
ICIL,EQ,2024-10-04,371.15,372.0,375.2,360.8,366.0,366.0,368.43,271449,1000.1,18941, 111314,41.01,450.65,2024-07-02,215.2,2023-10-25
ICRA,EQ,2024-10-04,7141.95,7132.25,7275.0,7000.0,7210.0,7223.15,7110.19,34310,2439.51,1385, 31714,92.43,7435.0,2024-09-18,4983.4,2024-05-13
IDBI,EQ,2024-10-04,84.44,84.49,85.89,82.5,83.84,83.81,84.42,7134459,6022.79,34624, 2201079,30.85,107.9,2024-07-29,59.5,2023-11-22
IDEA,EQ,2024-10-04,9.87,9.87,10.06,9.63,9.83,9.79,9.87,453013199,44731.28,239036, 143763323,31.73,19.18,2024-06-28,9.79,2024-09-20
IDEAFORGE,EQ,2024-10-04,691.45,691.25,693.85,680.9,687.45,683.25,686.65,106471,731.08,10280, 52517,49.33,888.8,2023-11-07,618.8,2024-06-04
IDFC,EQ,2024-10-04,108.79,108.8,110.6,107.76,109.4,109.21,109.26,6766786,7393.6,34697, 3379778,49.95,129.7,2024-01-17,104.5,2024-08-05
IDFCFIRSTB,EQ,2024-10-04,71.98,72.0,72.84,71.25,72.0,71.83,72.06,23631085,17028.05,92527, 9124163,38.61,93.5,2023-10-04,70.43,2024-08-14
IDFNIFTYET,EQ,2024-10-04,292.1,289.97,297.94,285.63,285.75,287.19,292.62,1869,5.47,121, 1186,63.46,298.84,2024-10-03,176.0,2023-10-30
IEX,EQ,2024-10-04,208.99,207.5,211.0,205.6,207.77,207.95,208.84,14318574,29902.34,79035, 5349674,37.36,244.4,2024-09-24,121.35,2023-10-26
IFBIND,EQ,2024-10-04,1805.1,1805.1,1811.3,1743.05,1799.0,1798.3,1784.66,26910,480.25,3177, 11091,41.22,2172.0,2024-08-07,850.0,2023-11-07
IFCI,EQ,2024-10-04,61.98,61.37,62.94,59.18,62.1,61.5,61.5,9471604,5824.95,32824, 2977760,31.44,91.4,2024-07-25,20.4,2023-10-26
IFGLEXPOR,EQ,2024-10-04,598.4,598.0,616.6,591.0,591.65,593.8,601.17,8291,49.84,877, 4678,56.42,935.0,2023-12-05,434.65,2023-10-25
IGARASHI,EQ,2024-10-04,640.25,635.0,664.45,626.6,639.0,642.65,648.04,80405,521.05,4656, 36762,45.72,792.15,2024-08-26,402.0,2024-03-13
IGL,EQ,2024-10-04,554.3,554.3,555.8,544.45,548.45,549.35,549.63,1776842,9765.98,33659, 1092722,61.5,570.35,2024-09-02,375.7,2023-11-01
IGPL,EQ,2024-10-04,581.65,583.0,590.45,571.0,571.1,575.2,579.8,18347,106.38,1490, 8585,46.79,727.0,2024-08-27,402.5,2024-03-20
IIFL,EQ,2024-10-04,455.65,457.0,471.45,448.25,459.0,461.0,462.45,3040817,14062.26,57961, 1239763,40.77,682.91,2023-10-16,304.13,2024-03-27
IIFLSEC,EQ,2024-10-04,371.5,371.5,407.0,357.35,391.0,395.55,392.95,4001882,15725.41,58956, 1098469,27.45,382.0,2024-10-03,85.75,2023-10-05
IKIO,EQ,2024-10-04,287.65,283.5,289.5,282.25,285.9,284.95,286.16,97809,279.89,4974, 50150,51.27,375.0,2023-11-06,245.45,2024-06-04
IMAGICAA,EQ,2024-10-04,82.44,82.5,83.21,80.02,80.8,80.82,81.59,1270050,1036.29,11818, 498460,39.25,103.25,2024-08-20,42.9,2023-10-26
IMFA,EQ,2024-10-04,695.95,695.0,719.9,676.0,703.0,703.35,705.5,152124,1073.24,11153, 59929,39.39,880.0,2024-06-11,387.25,2023-10-26
IMPAL,EQ,2024-10-04,1333.75,1346.4,1346.4,1263.0,1283.9,1280.35,1297.31,4472,58.02,686, 3037,67.91,1500.0,2024-07-29,748.95,2023-10-27
INDBANK,EQ,2024-10-04,45.65,45.66,46.58,45.25,45.46,45.45,45.76,45644,20.89,759, 31782,69.63,60.65,2024-02-06,29.45,2023-10-26
INDGN,EQ,2024-10-04,703.85,696.0,704.3,680.0,682.0,686.0,693.06,497561,3448.4,32688, 194538,39.1,736.3,2024-10-01,470.1,2024-06-04
INDHOTEL,EQ,2024-10-04,674.05,674.05,677.95,657.0,664.8,661.45,667.39,4004021,26722.54,108118, 2397720,59.88,720.45,2024-09-24,371.6,2023-10-27
INDIACEM,EQ,2024-10-04,366.1,365.6,365.6,360.1,363.3,363.1,362.94,521033,1891.06,9876, 250934,48.16,385.0,2024-07-29,172.55,2024-06-04
INDIAGLYCO,EQ,2024-10-04,1383.05,1371.5,1395.0,1322.3,1339.95,1339.9,1364.35,310590,4237.52,28172, 64460,20.75,1426.5,2024-10-03,621.45,2023-10-26
INDIAMART,EQ,2024-10-04,2913.1,2925.15,2935.15,2826.1,2835.0,2840.9,2883.21,76146,2195.45,13672, 22453,29.49,3198.4,2024-07-30,2230.0,2024-06-04
INDIANB,EQ,2024-10-04,515.95,519.0,538.0,507.5,524.0,523.35,525.09,2218975,11651.56,54076, 785754,35.41,632.7,2024-06-03,390.9,2023-11-30
INDIANCARD,EQ,2024-10-04,267.3,267.1,273.0,267.1,270.1,269.75,270.31,2915,7.88,163, 2140,73.41,353.0,2024-01-23,223.7,2023-10-31
INDIANHUME,EQ,2024-10-04,484.6,489.55,490.9,473.05,474.05,477.1,480.18,79250,380.54,3200, 41159,51.94,613.7,2024-09-02,211.65,2023-10-26
INDIASHLTR,EQ,2024-10-04,722.75,722.75,746.55,719.45,742.1,741.9,737.99,104173,768.79,6584, 63193,60.66,799.0,2024-09-13,519.15,2023-12-28
INDIGO,EQ,2024-10-04,4716.85,4651.0,4713.4,4590.05,4620.0,4609.35,4642.1,1208848,56115.88,106588, 610908,50.54,5035.0,2024-09-12,2377.0,2023-10-04
INDIGOPNTS,EQ,2024-10-04,1490.6,1472.4,1496.8,1450.0,1469.9,1460.45,1475.15,144767,2135.53,19532, 55734,38.5,1588.0,2024-07-11,1250.0,2024-03-28
INDNIPPON,EQ,2024-10-04,746.4,748.9,750.6,716.8,726.7,724.75,730.44,21814,159.34,1875, 14713,67.45,867.0,2024-08-06,462.1,2023-10-26
INDOAMIN,EQ,2024-10-04,220.4,220.99,226.61,214.1,217.65,218.37,220.55,549885,1212.79,6578, 171930,31.27,248.4,2024-09-09,101.2,2023-10-26
INDOBORAX,EQ,2024-10-04,201.07,203.5,204.59,195.01,201.0,199.46,199.94,121636,243.2,2798, 53162,43.71,262.65,2024-09-18,143.8,2024-06-04
INDOCO,EQ,2024-10-04,339.55,343.65,350.7,331.15,337.0,334.65,342.65,187203,641.46,5616, 62615,33.45,415.0,2024-01-20,286.6,2024-06-04
INDORAMA,EQ,2024-10-04,47.44,47.62,47.84,46.2,46.89,46.41,46.84,243844,114.23,2007, 142570,58.47,67.1,2024-01-31,36.4,2024-03-27
INDOSTAR,EQ,2024-10-04,302.15,300.0,319.5,297.35,300.0,302.3,309.26,252757,781.66,9305, 131448,52.01,343.0,2024-09-20,157.5,2023-11-01
INDOTECH,EQ,2024-10-04,1802.4,1834.9,1834.9,1765.0,1775.05,1776.85,1795.3,12980,233.03,1417, 9383,72.29,2345.7,2024-08-02,432.5,2023-10-04
INDOUS,EQ,2024-10-04,289.55,292.7,299.6,281.0,285.0,282.85,289.47,13410,38.82,2228, 5228,38.99,331.8,2024-09-27,281.5,2024-09-27
INDRAMEDCO,EQ,2024-10-04,427.9,429.7,440.0,417.6,427.0,423.45,431.21,324777,1400.46,9100, 143114,44.07,484.0,2024-09-13,149.0,2023-10-26
INDSWFTLTD,EQ,2024-10-04,23.02,23.85,23.85,21.86,21.9,21.99,22.29,87713,19.55,837, 56749,64.7,31.2,2024-04-09,14.0,2023-10-13
INDTERRAIN,EQ,2024-10-04,55.67,56.5,56.59,54.4,54.95,54.58,55.36,97330,53.88,1076, 66002,67.81,86.0,2024-02-09,52.4,2024-06-04
INDUSINDBK,EQ,2024-10-04,1387.75,1384.05,1410.95,1380.85,1388.0,1382.85,1393.04,2178195,30343.23,111330, 868581,39.88,1694.5,2024-01-15,1329.2,2024-08-07
INDUSTOWER,EQ,2024-10-04,377.6,378.6,381.75,369.45,372.1,372.2,375.84,10290272,38674.63,65892, 6184755,60.1,460.35,2024-08-30,166.7,2023-10-27
INFIBEAM,EQ,2024-10-04,31.63,31.95,32.3,29.8,30.0,29.96,30.87,32646013,10077.84,74691, 9307608,28.51,42.5,2024-03-11,17.05,2023-10-04
INFOBEAN,EQ,2024-10-04,421.15,421.2,423.95,415.0,421.4,417.4,420.54,11799,49.62,644, 8215,69.62,511.6,2024-06-14,361.65,2024-03-28
INFRABEES,EQ,2024-10-04,968.79,968.8,968.8,947.0,965.99,962.7,955.76,31988,305.73,2658, 26475,82.77,1044.85,2024-04-16,617.99,2023-10-27
INFRAIETF,EQ,2024-10-04,97.19,97.18,97.18,93.77,95.5,95.63,94.72,557055,527.64,10690, 400113,71.83,100.1,2024-08-02,60.74,2023-10-26
INFY,EQ,2024-10-04,1893.4,1889.55,1954.1,1886.0,1922.0,1918.15,1926.6,10001483,192689.04,317341, 4933263,49.33,1975.75,2024-09-02,1351.65,2023-11-01
INGERRAND,EQ,2024-10-04,4132.9,4140.0,4163.0,4030.95,4095.0,4098.2,4097.83,47654,1952.78,4938, 39094,82.04,5000.0,2024-05-22,2760.0,2023-11-01
INNOVACAP,EQ,2024-10-04,764.15,766.75,775.4,727.0,743.0,737.5,754.04,52130,393.08,4863, 26391,50.63,841.55,2024-09-17,421.35,2024-06-04
INOXGREEN,EQ,2024-10-04,201.12,196.24,200.88,190.05,195.0,195.44,195.5,2973272,5812.77,21170, 1100796,37.02,224.65,2024-09-13,60.4,2023-10-26
INOXINDIA,EQ,2024-10-04,1129.95,1126.0,1149.0,1107.95,1140.2,1142.25,1135.36,138748,1575.29,19039, 73129,52.71,1506.9,2024-07-08,801.55,2024-01-24
INOXWIND,EQ,2024-10-04,229.96,229.96,230.75,218.15,223.39,222.25,223.48,7541460,16853.29,112127, 2750239,36.47,261.9,2024-09-23,47.25,2023-10-04
INSECTICID,EQ,2024-10-04,850.6,840.0,857.9,834.5,843.05,843.5,846.05,45173,382.19,2738, 27810,61.56,1084.25,2024-08-28,465.1,2023-10-26
INTELLECT,EQ,2024-10-04,887.3,886.0,896.8,866.25,883.45,887.55,885.66,264458,2342.2,25063, 91871,34.74,1199.0,2024-03-15,625.0,2023-10-26
INTERARCH,EQ,2024-10-04,1377.95,1379.9,1405.95,1325.0,1343.0,1340.1,1363.03,291058,3967.2,20366, 110540,37.98,1467.8,2024-10-01,1110.15,2024-09-04
INTLCONV,EQ,2024-10-04,96.15,95.0,95.8,92.1,93.39,93.09,94.04,481762,453.07,5693, 219717,45.61,124.75,2024-02-08,70.0,2024-03-14
INVENTURE,EQ,2024-10-04,2.3,2.32,2.33,2.28,2.32,2.3,2.3,2508034,57.61,2381, 1287772,51.35,3.75,2024-01-09,1.88,2023-10-26
IOB,EQ,2024-10-04,56.17,56.17,56.85,54.61,55.8,55.64,55.93,7361324,4117.28,34693, 1564520,21.25,83.75,2024-02-08,36.65,2023-10-26
IOC,EQ,2024-10-04,171.33,169.5,170.49,165.6,169.0,168.65,168.36,25223563,42466.05,165433, 9793583,38.83,196.8,2024-02-08,85.5,2023-10-26
IOLCP,EQ,2024-10-04,459.45,461.65,463.95,445.7,452.35,451.65,455.06,382120,1738.89,20721, 104675,27.39,537.7,2024-09-16,330.85,2024-06-04
IONEXCHANG,EQ,2024-10-04,621.05,618.0,664.0,605.4,654.95,655.6,640.04,1109381,7100.43,63308, 302242,27.24,768.4,2024-07-26,406.95,2024-06-04
IPCALAB,EQ,2024-10-04,1470.85,1475.0,1512.0,1453.1,1492.0,1491.4,1492.74,360133,5375.84,26708, 174196,48.37,1519.85,2024-09-25,917.0,2023-10-04
IPL,EQ,2024-10-04,204.38,204.4,206.65,201.7,203.76,203.4,203.75,140599,286.47,2823, 77168,54.89,431.75,2024-02-08,191.5,2024-06-04
IRB,EQ,2024-10-04,60.03,60.0,60.59,58.52,59.7,59.69,59.57,15584042,9283.12,72041, 5511392,35.37,78.15,2024-06-07,30.4,2023-10-04
IRCON,EQ,2024-10-04,218.65,219.65,220.8,212.66,217.0,217.36,217.58,4386006,9543.16,59102, 1350943,30.8,351.6,2024-07-15,127.25,2023-10-26
IRCTC,EQ,2024-10-04,886.4,886.4,893.7,868.05,873.95,872.75,879.07,2313592,20338.03,89756, 1015250,43.88,1138.9,2024-05-23,635.55,2023-10-26
IREDA,EQ,2024-10-04,223.32,224.29,226.69,218.0,222.0,221.66,222.78,6733533,15001.09,67366, 2305722,34.24,310.0,2024-07-15,50.0,2023-11-29
IRFC,EQ,2024-10-04,151.6,151.6,153.44,146.88,151.8,152.07,150.97,29051138,43858.77,238489, 6570151,22.62,229.0,2024-07-15,65.75,2023-10-26
IRISDOREME,EQ,2024-10-04,71.36,71.36,72.44,70.5,71.49,71.08,71.42,93344,66.67,823, 37206,39.86,103.65,2023-10-17,60.36,2024-07-23
IRMENERGY,EQ,2024-10-04,432.95,432.95,436.15,422.8,427.0,425.95,429.0,89913,385.72,4636, 36490,40.58,641.0,2024-04-22,404.0,2024-08-16
ISEC,EQ,2024-10-04,870.05,870.05,877.95,862.15,877.95,868.85,870.72,731757,6371.59,29778, 535179,73.14,922.45,2024-09-19,608.0,2023-10-04
ISGEC,EQ,2024-10-04,1333.2,1342.9,1355.15,1266.05,1284.9,1283.5,1305.53,73052,953.72,10830, 38244,52.35,1591.25,2024-08-01,656.0,2023-10-26
IT,EQ,2024-10-04,44.61,44.7,45.3,44.05,44.89,44.5,44.81,85615,38.37,689, 38984,45.53,46.72,2024-09-13,31.0,2023-10-26
ITBEES,EQ,2024-10-04,45.1,45.84,45.84,44.54,45.37,45.28,45.09,5548798,2501.68,20215, 3343040,60.25,46.89,2024-09-18,31.79,2023-10-26
ITC,EQ,2024-10-04,512.75,510.0,517.35,501.55,504.75,503.55,509.93,18228912,92954.09,292636, 7425823,40.74,528.5,2024-09-27,399.35,2024-03-12
ITDC,EQ,2024-10-04,662.0,660.0,684.95,657.3,679.0,673.25,672.54,64696,435.11,4421, 15984,24.71,930.8,2024-07-08,376.75,2023-10-04
ITDCEM,EQ,2024-10-04,643.55,642.0,694.3,635.05,655.1,645.05,664.16,11782461,78254.28,232285, 2142176,18.18,645.35,2024-10-03,188.0,2023-10-26
ITETF,EQ,2024-10-04,42.52,42.99,43.3,42.3,42.61,42.57,42.87,213904,91.69,3888, 126152,58.98,46.14,2024-09-16,30.4,2023-10-30
ITETFADD,EQ,2024-10-04,42.8,42.81,43.38,41.88,42.7,42.84,42.74,18362,7.85,155, 11901,64.81,46.32,2024-09-18,29.0,2023-10-06
ITI,EQ,2024-10-04,258.3,257.45,260.0,247.0,250.0,249.4,251.97,573785,1445.75,22450, 221369,38.58,384.3,2024-01-17,184.2,2023-10-09
ITIETF,EQ,2024-10-04,44.85,44.97,45.53,44.65,44.88,44.82,44.97,301380,135.53,3112, 143334,47.56,47.15,2024-09-02,28.2,2023-12-04
IVZINGOLD,EQ,2024-10-04,6668.35,6652.3,6744.0,6652.3,6723.0,6723.0,6725.9,1012,68.07,61, 935,92.39,6932.65,2024-09-27,5005.0,2023-10-04
IVZINNIFTY,EQ,2024-10-04,2857.68,2861.0,2862.5,2820.83,2828.09,2825.22,2846.89,232,6.6,44, 213,91.81,3100.0,2024-09-11,2110.0,2023-10-27
IXIGO,EQ,2024-10-04,150.05,151.9,152.09,147.0,148.5,147.82,149.86,444257,665.75,6262, 176706,39.78,197.5,2024-06-19,135.0,2024-06-18
J&KBANK,EQ,2024-10-04,103.08,103.15,104.28,101.29,102.21,101.73,102.64,2441112,2505.68,17198, 1067790,43.74,152.5,2024-02-09,94.6,2023-10-26
JAGRAN,EQ,2024-10-04,92.54,91.72,95.45,91.21,94.66,94.92,93.88,593989,557.66,3853, 355645,59.87,129.5,2024-02-26,83.0,2024-06-04
JAGSNPHARM,EQ,2024-10-04,434.65,439.8,450.0,424.3,433.0,436.55,437.69,61570,269.48,2586, 33639,54.64,451.85,2024-09-05,273.6,2024-03-27
JAIBALAJI,EQ,2024-10-04,1109.15,1117.8,1117.8,1053.7,1063.0,1061.15,1074.42,80095,860.56,3916, 54582,68.15,1314.0,2024-03-01,445.0,2023-10-04
JAICORPLTD,EQ,2024-10-04,352.85,352.9,362.55,341.2,350.0,351.25,353.63,834246,2950.18,31679, 186857,22.4,438.3,2024-07-02,208.2,2023-10-04
